fold_id,test_year,endpoint_id,endpoint_label,variant_id,class,selected_rounds,N,events,prevalence,AUROC,AUPRC,Brier,calibration_intercept,calibration_slope
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,No ICU,1369,151874,72268,0.475841816242412,0.843866902603336,0.830570919670714,0.160178253633265,-0.013507691782368,1.03647101462791
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,ICU 1-7 days,1369,151874,62090,0.408825737124195,0.747701916553344,0.627633482348639,0.196826843357198,0.0119899184382524,1.01703263401652
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,ICU >=8 days,1369,151874,17516,0.115332446633393,0.871106940952228,0.527494402585534,0.0730755604112762,-0.00226544373358724,1.02528734065319
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Any ICU use,1369,151874,79606,0.524158183757589,0.843866902603336,0.857071596653304,0.160178253633265,0.013507691782368,1.03647101462791
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_PMHX,No ICU,1311,151874,72268,0.475841816242412,0.848875675635616,0.84292474942277,0.156960943957185,-0.0130337427526324,1.03844848628841
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_PMHX,ICU 1-7 days,1311,151874,62090,0.408825737124195,0.749420847915493,0.6269111579896,0.195311711670915,0.0136339272043568,1.01593608251959
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_PMHX,ICU >=8 days,1311,151874,17516,0.115332446633393,0.88195104025031,0.542992972879456,0.0715551576966621,-0.0081261786483026,1.02336444156609
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_PMHX,Any ICU use,1311,151874,79606,0.524158183757589,0.848875675635616,0.860046305374705,0.156960943957185,0.0130337427526323,1.03844848628841
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO,No ICU,928,151874,72268,0.475841816242412,0.835422328699264,0.820421517603778,0.164104919568447,-0.00757658724924664,1.04105254217111
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO,ICU 1-7 days,928,151874,62090,0.408825737124195,0.738810131843491,0.616878415986934,0.199335859823381,0.00884562485645593,1.02700896702431
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO,ICU >=8 days,928,151874,17516,0.115332446633393,0.860410005261087,0.5074380185652,0.0750062511036337,-0.00666263704377373,1.02763109485003
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO,Any ICU use,928,151874,79606,0.524158183757589,0.835422328699264,0.849284337776848,0.164104919568447,0.00757658724924659,1.04105254217111
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO_PLUS_RESP,No ICU,905,151874,72268,0.475841816242412,0.837321142671967,0.822872566508657,0.163145010950575,-0.0130184558395162,1.03888872305383
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO_PLUS_RESP,ICU 1-7 days,905,151874,62090,0.408825737124195,0.739838606786672,0.618065914054796,0.198920456950789,0.0113773438442446,1.02344491724384
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO_PLUS_RESP,ICU >=8 days,905,151874,17516,0.115332446633393,0.862869624652064,0.510964773333641,0.0746901145759056,-0.00150523450147823,1.02688871223476
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO_PLUS_RESP,Any ICU use,905,151874,79606,0.524158183757589,0.837321142671967,0.851020735304362,0.163145010950575,0.0130184558395162,1.03888872305383
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,FULL_REFERENCE,No ventilation,1089,151874,119991,0.790069399633907,0.940566755221882,0.979732773297803,0.064661531806253,0.0918356395631132,1.02026913168658
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,FULL_REFERENCE,Ventilation 1-7 days,1089,151874,21925,0.144363090456563,0.90430550594127,0.654025946550587,0.0750886511307202,-0.035658972321284,1.03255916978318
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,FULL_REFERENCE,Ventilation >=8 days,1089,151874,9958,0.0655675099095303,0.916462727901506,0.466676675742801,0.0441912566237274,-0.0739167766146258,1.0322078193039
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,FULL_REFERENCE,Any ventilation,1089,151874,31883,0.209930600366093,0.940566755221882,0.862630413703517,0.064661531806253,-0.0918356395631134,1.02026913168658
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_ASSISTANCE,No ventilation,990,151874,119991,0.790069399633907,0.940392220835187,0.97964471757172,0.0648224411846254,0.092161036003207,1.02224346127705
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_ASSISTANCE,Ventilation 1-7 days,990,151874,21925,0.144363090456563,0.904120551003287,0.653473012147767,0.0751669775100182,-0.0361475131671797,1.03444446523857
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_ASSISTANCE,Ventilation >=8 days,990,151874,9958,0.0655675099095303,0.916318741510364,0.466281518100339,0.0442212825269661,-0.073829755851218,1.0348325859725
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_ASSISTANCE,Any ventilation,990,151874,31883,0.209930600366093,0.940392220835187,0.862164510729973,0.0648224411846254,-0.092161036003207,1.02224346127705
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_SUPPORT,No ventilation,1088,151874,119991,0.790069399633907,0.939574484856012,0.979343762994588,0.0652071025465,0.0964392311117673,1.0227562222255
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_SUPPORT,Ventilation 1-7 days,1088,151874,21925,0.144363090456563,0.903335880922253,0.651593503093161,0.0753505721446113,-0.0389770654322779,1.03575089075973
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_SUPPORT,Ventilation >=8 days,1088,151874,9958,0.0655675099095303,0.915899600767486,0.465836092072725,0.0442268998335054,-0.0760683235099344,1.03541686519108
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_SUPPORT,Any ventilation,1088,151874,31883,0.209930600366093,0.939574484856012,0.860163373553466,0.0652071025465,-0.0964392311117672,1.0227562222255
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_GCS_AIRWAY_QUALIFIERS,No ventilation,1021,151874,119991,0.790069399633907,0.940203062093712,0.979621517057631,0.0649656071699432,0.0910187791583787,1.02055131689433
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_GCS_AIRWAY_QUALIFIERS,Ventilation 1-7 days,1021,151874,21925,0.144363090456563,0.903917371741829,0.651690996221927,0.0753224845267393,-0.0356099980706055,1.03294697496263
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_GCS_AIRWAY_QUALIFIERS,Ventilation >=8 days,1021,151874,9958,0.0655675099095303,0.916157956005205,0.466106360943501,0.0442223682950465,-0.0731336113137122,1.03445878724571
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_GCS_AIRWAY_QUALIFIERS,Any ventilation,1021,151874,31883,0.209930600366093,0.940203062093712,0.86075281271339,0.0649656071699432,-0.0910187791583788,1.02055131689433
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,No ventilation,1034,151874,119991,0.790069399633907,0.938846599341117,0.979117250185345,0.0657905565407073,0.0962031677738567,1.02388936443308
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,Ventilation 1-7 days,1034,151874,21925,0.144363090456563,0.902469844651712,0.646259426735231,0.0757964272529818,-0.0388669888694314,1.03662669223062
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,Ventilation >=8 days,1034,151874,9958,0.0655675099095303,0.915262754390051,0.464365170257658,0.0443020034013116,-0.0766669874067688,1.03532662049643
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,Any ventilation,1034,151874,31883,0.209930600366093,0.938846599341117,0.857444805800726,0.0657905565407073,-0.0962031677738569,1.02388936443308
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,No ventilation,1029,151874,119991,0.790069399633907,0.940535957373146,0.979748404996088,0.0646982868178974,0.0924556973225357,1.02080189150908
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,Ventilation 1-7 days,1029,151874,21925,0.144363090456563,0.904327244317662,0.654250318599579,0.0750844393760094,-0.0361221997177988,1.03384443093242
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,Ventilation >=8 days,1029,151874,9958,0.0655675099095303,0.916395730638823,0.466415919465659,0.0441973349831763,-0.0740558025273283,1.03312902074442
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,Any ventilation,1029,151874,31883,0.209930600366093,0.940535957373146,0.862574228303694,0.0646982868178974,-0.0924556973225356,1.02080189150908
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,No ventilation,1033,151874,119991,0.790069399633907,0.939940395633176,0.979529907042111,0.0649986122349492,0.0934057193446721,1.02024525144588
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,Ventilation 1-7 days,1033,151874,21925,0.144363090456563,0.903497282194024,0.650703650096766,0.0753977310903952,-0.0364498330999327,1.03333703426279
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,Ventilation >=8 days,1033,151874,9958,0.0655675099095303,0.915212888112428,0.462911523796809,0.0443946588542689,-0.0748403189069206,1.03384125027632
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,Any ventilation,1033,151874,31883,0.209930600366093,0.939940395633176,0.86159307254298,0.0649986122349492,-0.093405719344672,1.02024525144588
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,No ventilation,999,151874,119991,0.790069399633907,0.935408680099773,0.97722371846846,0.0661802977787268,0.0833423792942577,1.01988999429995
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Ventilation 1-7 days,999,151874,21925,0.144363090456563,0.899821311005854,0.646736476739149,0.075851079807206,-0.0351683003483501,1.02739700153588
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Ventilation >=8 days,999,151874,9958,0.0655675099095303,0.908563499746654,0.451429210125769,0.0449787207871793,-0.0638477976705606,1.03090942962972
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Any ventilation,999,151874,31883,0.209930600366093,0.935408680099773,0.856213893627095,0.0661802977787268,-0.0833423792942578,1.01988999429995
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,No ventilation,1016,151874,119991,0.790069399633907,0.938823946987192,0.978951689151122,0.0651539503456202,0.0868696255762324,1.01998980408103
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,Ventilation 1-7 days,1016,151874,21925,0.144363090456563,0.902796797406873,0.652718053788238,0.0753315758888798,-0.0335132958372699,1.03213572833392
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,Ventilation >=8 days,1016,151874,9958,0.0655675099095303,0.914533951429398,0.464602360144571,0.0443124529063504,-0.0709596175653186,1.02937602296732
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,Any ventilation,1016,151874,31883,0.209930600366093,0.938823946987192,0.860848412652361,0.0651539503456202,-0.0868696255762324,1.01998980408103
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,No ventilation,793,151874,119991,0.790069399633907,0.928742873287034,0.974363830277822,0.068817667263061,0.0877105634856436,1.02246976074443
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,Ventilation 1-7 days,793,151874,21925,0.144363090456563,0.893308363153748,0.629907213831808,0.0774981481735566,-0.0401633737987978,1.03009953918407
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,Ventilation >=8 days,793,151874,9958,0.0655675099095303,0.900140493819922,0.434089010583495,0.0458937968265971,-0.0642654397958202,1.03695579056485
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,Any ventilation,793,151874,31883,0.209930600366093,0.928742873287034,0.844470542329346,0.068817667263061,-0.0877105634856436,1.02246976074443
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,No ventilation,735,151874,119991,0.790069399633907,0.931125491815518,0.975470001853346,0.0677162227443205,0.0821650882831171,1.01942944037529
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,Ventilation 1-7 days,735,151874,21925,0.144363090456563,0.895616693165821,0.635847566187819,0.0769130506715466,-0.0358359885705694,1.02803428021144
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,Ventilation >=8 days,735,151874,9958,0.0655675099095303,0.902388824601985,0.436812579623089,0.0457357719690803,-0.0615737444413652,1.03657977530161
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,Any ventilation,735,151874,31883,0.209930600366093,0.931125491815518,0.849246701209829,0.0677162227443205,-0.0821650882831172,1.01942944037529
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,Hospital LOS <=7 days,1452,151686,106496,0.702081932413011,0.806236896459374,0.900874541530405,0.154443671263501,-0.02107354775647,0.999591912548259
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,Hospital LOS 8-27 days,1452,151686,38119,0.25130203182891,0.759152272184025,0.488135257067138,0.158632397804307,0.0289382230363775,0.984592943142508
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,Hospital LOS >=28 days,1452,151686,7071,0.0466160357580792,0.870766946425269,0.267081222068134,0.038099740743788,-0.0339699121320322,0.995953502807022
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,Hospital LOS <=7 days,1362,151686,106496,0.702081932413011,0.806076556136643,0.90078209352235,0.154495430980873,-0.0206750020092373,1.0007005092134
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,Hospital LOS 8-27 days,1362,151686,38119,0.25130203182891,0.759057956222734,0.488237379230308,0.158640511628527,0.0284133400081576,0.986304045881199
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,Hospital LOS >=28 days,1362,151686,7071,0.0466160357580792,0.870536751537359,0.267199925158334,0.0381075327614757,-0.0333872104188813,0.997763053550857
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,Hospital LOS <=7 days,1378,151686,106496,0.702081932413011,0.804877714583431,0.900061197881005,0.154922529606266,-0.0176808119189985,0.999872350329306
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,Hospital LOS 8-27 days,1378,151686,38119,0.25130203182891,0.757795823010671,0.486214378419817,0.158959884790636,0.0258384669618715,0.984193539740108
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,Hospital LOS >=28 days,1378,151686,7071,0.0466160357580792,0.87000164237717,0.265116367092686,0.0381535720165391,-0.0348254301015087,0.998495813848769
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,Hospital LOS <=7 days,1279,151686,106496,0.702081932413011,0.805877219889786,0.900622839189593,0.154577801541978,-0.0209840839948018,1.00232241719793
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,Hospital LOS 8-27 days,1279,151686,38119,0.25130203182891,0.758725590456773,0.487854530314537,0.158718459779192,0.0287827204439979,0.98670254102035
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,Hospital LOS >=28 days,1279,151686,7071,0.0466160357580792,0.870401525939479,0.265583177554843,0.0381357958533436,-0.0336007881311295,0.998608799627059
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,Hospital LOS <=7 days,1303,151686,106496,0.702081932413011,0.804600049453157,0.899867840412969,0.155043163114823,-0.0172928255654427,1.0010564528812
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,Hospital LOS 8-27 days,1303,151686,38119,0.25130203182891,0.757400909492908,0.485134218986182,0.159064127650231,0.025660177825519,0.984950353919508
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,Hospital LOS >=28 days,1303,151686,7071,0.0466160357580792,0.86972782662834,0.265403326391251,0.0381436234918308,-0.0356215562980731,1.00054312598811
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,Hospital LOS <=7 days,1281,151686,106496,0.702081932413011,0.805800758829473,0.900575746821986,0.154569698806284,-0.0210205066636607,1.00150008812285
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,Hospital LOS 8-27 days,1281,151686,38119,0.25130203182891,0.758820129792167,0.487985489528119,0.158683614687249,0.0290016478677458,0.987371116142382
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,Hospital LOS >=28 days,1281,151686,7071,0.0466160357580792,0.870365935803692,0.267448287607562,0.0380961729727002,-0.034394887931431,0.998701423344748
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,Hospital LOS <=7 days,1087,151686,106496,0.702081932413011,0.803511241568885,0.898994763173402,0.155348576336857,-0.0204274334192642,1.00119925105817
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,Hospital LOS 8-27 days,1087,151686,38119,0.25130203182891,0.756975336666774,0.485909069819173,0.159077491532515,0.0291241878896514,0.989288896245488
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,Hospital LOS >=28 days,1087,151686,7071,0.0466160357580792,0.868643989226917,0.264382892519977,0.0382092805587068,-0.0370392574587621,1.00266573762409
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Hospital LOS <=7 days,1087,151686,106496,0.702081932413011,0.77783111022142,0.880474342794739,0.163105807694401,-0.0284833097783137,0.999721427187253
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Hospital LOS 8-27 days,1087,151686,38119,0.25130203182891,0.729842316065055,0.456231997055378,0.16476108308529,0.0338401850206448,0.979560259464719
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Hospital LOS >=28 days,1087,151686,7071,0.0466160357580792,0.858685649004709,0.255294954420634,0.0384867415398108,-0.0228279897224211,1.00696757472515
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,Hospital LOS <=7 days,1086,151686,106496,0.702081932413011,0.800090809677815,0.896751028235002,0.156128819795717,-0.0263763934659351,1.00084336154332
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,Hospital LOS 8-27 days,1086,151686,38119,0.25130203182891,0.753142163486705,0.484814097652157,0.159772889692732,0.0339951082377988,0.986884552697127
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,Hospital LOS >=28 days,1086,151686,7071,0.0466160357580792,0.868399570899932,0.265192474703524,0.0381731884583254,-0.0331748914595835,0.999079072951855
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,Hospital LOS <=7 days,765,151686,106496,0.702081932413011,0.758283358485327,0.867309354376935,0.168606663465308,-0.0269108767231401,0.99442434624427
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,Hospital LOS 8-27 days,765,151686,38119,0.25130203182891,0.710477170781717,0.436138887167474,0.168356679518217,0.0338509122576399,0.973233896700794
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,Hospital LOS >=28 days,765,151686,7071,0.0466160357580792,0.850079629793351,0.246816345970338,0.0388296332576738,-0.0284819651137239,1.01294174634672
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,Hospital LOS <=7 days,787,151686,106496,0.702081932413011,0.762165473588512,0.869748806867397,0.167557693862651,-0.0326418676916338,0.995195854529081
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,Hospital LOS 8-27 days,787,151686,38119,0.25130203182891,0.714530033778071,0.441104412769217,0.167580164496783,0.0387299721924189,0.975469104377584
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,Hospital LOS >=28 days,787,151686,7071,0.0466160357580792,0.851422445367244,0.247593967161523,0.0388086522562453,-0.0248641680733848,1.007650859189
